,Date,Open,High,Low,Close
1219,2022-06-13,0.348,0.3561,0.3266,0.3347
1218,2022-06-10,0.4,0.4,0.37,0.3785
1217,2022-06-09,0.38,0.397,0.37,0.395
1216,2022-06-08,0.3876,0.4064,0.38,0.397
1215,2022-06-07,0.3981,0.4,0.37,0.3915
1214,2022-06-06,0.393,0.393,0.37,0.3806
1213,2022-06-03,0.4281,0.4281,0.385,0.3948
1212,2022-06-02,0.4002,0.43,0.3958,0.4233
1211,2022-06-01,0.418,0.42,0.3801,0.415
1210,2022-05-31,0.42,0.429,0.403,0.41
1209,2022-05-27,0.393,0.4297,0.3901,0.425
1208,2022-05-26,0.408,0.418,0.383,0.405
1207,2022-05-25,0.37,0.402,0.3618,0.3888
1206,2022-05-24,0.38,0.3801,0.3511,0.3622
1205,2022-05-23,0.3879,0.407,0.37,0.39
1204,2022-05-20,0.4107,0.4297,0.366,0.3806
1203,2022-05-19,0.3803,0.474,0.36,0.4086
1202,2022-05-18,0.386,0.3954,0.36,0.3639
1201,2022-05-17,0.4021,0.41,0.37,0.3848
1200,2022-05-16,0.422,0.4335,0.3823,0.3989
1199,2022-05-13,0.3924,0.4253,0.3711,0.3941
1198,2022-05-12,0.3595,0.395,0.3401,0.3715
1197,2022-05-11,0.3651,0.3849,0.36,0.3602
1196,2022-05-10,0.42,0.425,0.35,0.3649
1195,2022-05-09,0.5,0.5086,0.4041,0.4093
1194,2022-05-06,0.5214,0.5402,0.5001,0.5101
1193,2022-05-05,0.6116,0.63,0.5663,0.575
1192,2022-05-04,0.636,0.6397,0.6,0.6322
1191,2022-05-03,0.6213,0.641,0.6017,0.629
1190,2022-05-02,0.5957,0.6394,0.585,0.62
1189,2022-04-29,0.6059,0.618,0.584,0.6
1188,2022-04-28,0.6411,0.6598,0.582,0.608
1187,2022-04-27,0.67,0.6701,0.641,0.6411
1186,2022-04-26,0.705,0.7399,0.666,0.6723
1185,2022-04-25,0.6811,0.8238,0.672,0.7421
1184,2022-04-22,0.7,0.7187,0.6638,0.6786
1183,2022-04-21,0.73,0.74,0.6637,0.69
1182,2022-04-20,0.76,0.7647,0.713,0.7189
1181,2022-04-19,0.7508,0.85,0.7508,0.7826
1180,2022-04-18,0.8645,0.88,0.765,0.79
1179,2022-04-14,0.9193,0.9193,0.85,0.8646
1178,2022-04-13,0.881,0.9869,0.87,0.9239
1177,2022-04-12,0.9,0.93,0.86,0.8762
1176,2022-04-11,0.93,0.9401,0.89,0.8966
1175,2022-04-08,0.97,0.9858,0.902,0.9313
1174,2022-04-07,0.9701,0.9799,0.91,0.96
1173,2022-04-06,1.0,1.0001,0.95,0.9617
1172,2022-04-05,1.0,1.04,1.0,1.02
1171,2022-04-04,1.02,1.05,1.0,1.04
1170,2022-04-01,0.9505,1.05,0.94,1.0
1169,2022-03-31,0.99,0.9999,0.932,0.9352
1168,2022-03-30,1.03,1.09,1.01,1.03
1167,2022-03-29,1.0,1.05,0.96,1.04
1166,2022-03-28,0.9155,1.07,0.8878,1.0
1165,2022-03-25,1.02,1.03,0.905,0.9103
1164,2022-03-24,1.07,1.07,1.0,1.05
1163,2022-03-23,1.07,1.1,1.0,1.02
1162,2022-03-22,1.09,1.33,1.06,1.14
1161,2022-03-21,0.91,1.05,0.83,1.01
1160,2022-03-18,0.8374,0.9249,0.8101,0.9154
1159,2022-03-17,0.7872,0.849,0.78,0.828
1158,2022-03-16,0.72,0.7801,0.72,0.7451
1157,2022-03-15,0.72,0.737,0.7,0.7165
1156,2022-03-14,0.7682,0.7682,0.71,0.7213
1155,2022-03-11,0.793,0.799,0.7205,0.7536
1154,2022-03-10,0.81,0.8197,0.77,0.7748
1153,2022-03-09,0.8885,0.889,0.8,0.8146
1152,2022-03-08,0.757,1.09,0.6806,0.8743
1151,2022-03-07,0.772,0.81,0.7377,0.7571
1150,2022-03-04,0.8164,0.84,0.7915,0.7972
1149,2022-03-03,0.93,0.9376,0.8105,0.8193
1148,2022-03-02,0.91,0.93,0.875,0.91
1147,2022-03-01,0.95,0.965,0.88,0.8901
1146,2022-02-28,1.05,1.08,0.95,0.9631
1145,2022-02-25,0.97,1.1,0.9,1.08
1144,2022-02-24,0.7867,1.0198,0.7431,0.9771
1143,2022-02-23,0.9598,0.9599,0.8801,0.8977
1142,2022-02-22,0.9973,0.9998,0.9,0.934
1141,2022-02-18,1.07,1.1,1.0,1.04
1140,2022-02-17,1.11,1.13,1.06,1.06
1139,2022-02-16,1.14,1.15,1.11,1.14
1138,2022-02-15,1.12,1.175,1.08,1.16
1137,2022-02-14,1.0781,1.14,1.07,1.08
1136,2022-02-11,1.17,1.2,1.06,1.07
1135,2022-02-10,1.19,1.29,1.15,1.17
1134,2022-02-09,1.1576,1.3,1.15,1.24
1133,2022-02-08,1.02,1.22,1.01,1.18
1132,2022-02-07,1.07,1.08,1.02,1.04
1131,2022-02-04,1.02,1.11,1.02,1.07
1130,2022-02-03,1.08,1.15,1.01,1.04
1129,2022-02-02,1.16,1.18,1.09,1.11
1128,2022-02-01,1.29,1.29,1.16,1.19
1127,2022-01-31,1.1,1.275,1.09,1.26
1126,2022-01-28,1.09,1.14,1.01,1.14
1125,2022-01-27,1.21,1.2285,1.08,1.1
1124,2022-01-26,1.2496,1.26,1.15,1.17
1123,2022-01-25,1.25,1.3,1.17,1.22
1122,2022-01-24,1.157,1.33,1.1,1.32
1121,2022-01-21,1.22,1.2741,1.14,1.23
1120,2022-01-20,1.4111,1.43,1.265,1.3
1119,2022-01-19,1.63,1.6342,1.41,1.42
1118,2022-01-18,1.65,1.67,1.58,1.63
1117,2022-01-14,1.7,1.7768,1.58,1.76
1116,2022-01-13,2.04,2.05,1.76,1.8
1115,2022-01-12,2.2,2.26,2.05,2.06
1114,2022-01-11,2.2492,2.31,2.13,2.19
1113,2022-01-10,2.28,2.36,2.17,2.22
1112,2022-01-07,2.085,2.36,2.03,2.34
1111,2022-01-06,2.225,2.26,2.03,2.14
1110,2022-01-05,2.4,2.5,2.18,2.23
1109,2022-01-04,2.56,2.77,2.3,2.38
1108,2022-01-03,2.41,2.85,2.23,2.56
1107,2021-12-31,2.1923,2.51,2.1,2.43
1106,2021-12-30,2.03,2.38,1.98,2.21
1105,2021-12-29,2.54,2.5475,2.17,2.25
1104,2021-12-28,2.4,2.64,2.31,2.39
1103,2021-12-27,2.22,2.75,2.16,2.57
1102,2021-12-23,2.23,2.24,1.87,1.9
1101,2021-12-22,2.19,2.585,2.05,2.5
1100,2021-12-21,1.52,1.95,1.47,1.86
1099,2021-12-20,1.47,1.52,1.34,1.52
1098,2021-12-17,1.56,1.5985,1.45,1.55
1097,2021-12-16,1.67,1.85,1.53,1.68
1096,2021-12-15,1.2711,1.65,1.25,1.53
1095,2021-12-14,1.47,1.51,1.2,1.22
1094,2021-12-13,2.15,2.6,1.54,1.69
1093,2021-12-10,2.27,3.13,2.07,2.29
1092,2021-12-09,1.299,1.97,1.26,1.88
1091,2021-12-08,1.1,1.11,0.9405,1.03
1090,2021-12-07,0.9,1.205,0.8663,1.15
1089,2021-12-06,0.99,1.0,0.84,0.85
1088,2021-12-03,1.46,1.5,0.9153,0.95
1087,2021-12-02,1.49,1.49,1.41,1.48
1086,2021-12-01,1.59,1.635,1.45,1.47
1085,2021-11-30,1.57,1.6437,1.47,1.61
1084,2021-11-29,1.54,1.7,1.41,1.65
1083,2021-11-26,1.55,1.5777,1.44,1.49
1082,2021-11-24,1.6,1.6696,1.57,1.6
1081,2021-11-23,1.61,1.65,1.57,1.62
1080,2021-11-22,1.69,1.7,1.47,1.59
1079,2021-11-19,1.75,1.75,1.65,1.68
1078,2021-11-18,1.85,1.8715,1.7,1.75
1077,2021-11-17,1.86,1.89,1.78,1.86
1076,2021-11-16,1.84,1.9262,1.77,1.89
1075,2021-11-15,1.842,1.86,1.8,1.85
1074,2021-11-12,1.85,1.9,1.81,1.85
1073,2021-11-11,1.91,1.91,1.81,1.85
1072,2021-11-10,1.97,1.97,1.83,1.9
1071,2021-11-09,1.92,1.98,1.83,1.96
1070,2021-11-08,1.87,1.9392,1.81,1.88
1069,2021-11-05,1.95,1.96,1.85,1.86
1068,2021-11-04,1.99,2.05,1.9001,1.93
1067,2021-11-03,2.18,2.2411,1.87,2.0
1066,2021-11-02,2.4,2.4,2.22,2.28
1065,2021-11-01,2.34,2.45,2.34,2.4
1064,2021-10-29,2.27,2.37,2.27,2.32
1063,2021-10-28,2.35,2.39,2.28,2.37
1062,2021-10-27,2.38,2.39,2.2501,2.31
1061,2021-10-26,2.5082,2.5082,2.33,2.4
1060,2021-10-25,2.36,2.4395,2.3,2.38
1059,2021-10-22,2.47,2.47,2.3,2.325
1058,2021-10-21,2.34,2.5,2.34,2.44
1057,2021-10-20,2.37,2.426,2.32,2.33
1056,2021-10-19,2.36,2.47,2.2863,2.33
1055,2021-10-18,2.37,2.4,2.28,2.39
1054,2021-10-15,2.5,2.5,2.37,2.41
1053,2021-10-14,2.42,2.65,2.33,2.53
1052,2021-10-13,2.6,2.69,2.25,2.44
1051,2021-10-12,2.56,2.627,2.52,2.55
1050,2021-10-11,2.65,2.65,2.52,2.56
1049,2021-10-08,2.63,2.74,2.512,2.62
1048,2021-10-07,2.54,2.65,2.51,2.585
1047,2021-10-06,2.51,2.6,2.51,2.5627
1046,2021-10-05,2.59,2.6642,2.5,2.58
1045,2021-10-04,2.65,2.72,2.56,2.61
1044,2021-10-01,2.8,2.8499,2.64,2.72
1043,2021-09-30,2.83,2.83,2.76,2.79
1042,2021-09-29,2.8,2.9,2.68,2.83
1041,2021-09-28,2.82,2.84,2.68,2.75
1040,2021-09-27,2.96,3.0,2.82,2.892
1039,2021-09-24,2.87,2.97,2.75,2.955
1038,2021-09-23,2.6767,2.87,2.61,2.83
1037,2021-09-22,2.71,2.7599,2.56,2.66
1036,2021-09-21,2.98,3.07,2.63,2.81
1035,2021-09-20,3.15,3.25,2.78,2.83
1034,2021-09-17,3.37,3.46,3.23,3.28
1033,2021-09-16,3.38,3.73,3.312,3.42
1032,2021-09-15,3.41,3.56,3.27,3.4
1031,2021-09-14,3.54,3.5899,3.34,3.47
1030,2021-09-13,3.61,3.66,3.3,3.47
1029,2021-09-10,3.65,3.7883,3.28,3.67
1028,2021-09-09,3.5,4.97,3.32,3.65
1027,2021-09-08,3.96,4.0189,3.5,3.5
1026,2021-09-07,4.95,4.95,3.95,3.95
1025,2021-09-03,4.34,4.6499,4.22,4.52
1024,2021-09-02,4.2168,4.39,4.2168,4.36
1023,2021-09-01,4.25,4.31,4.17,4.23
1022,2021-08-31,4.25,4.28,4.03,4.16
1021,2021-08-30,4.47,4.47,4.21,4.23
1020,2021-08-27,4.36,4.47,4.2,4.24
1019,2021-08-26,4.2,4.47,4.2,4.44
1018,2021-08-25,4.29,4.49,4.21,4.26
1017,2021-08-24,4.4,4.47,4.18,4.32
1016,2021-08-23,4.44,4.55,4.42,4.45
1015,2021-08-20,4.4767,4.54,4.41,4.41
1014,2021-08-19,4.5304,4.5304,4.41,4.46
1013,2021-08-18,4.55,4.55,4.351,4.4581
1012,2021-08-17,4.37,4.4199,4.35,4.4
1011,2021-08-16,4.5,4.5343,4.3623,4.48
1010,2021-08-13,4.36,4.6321,4.3,4.46
1009,2021-08-12,4.33,4.48,4.22,4.3
1008,2021-08-11,4.45,4.515,4.33,4.33
1007,2021-08-10,4.581,4.65,4.38,4.38
1006,2021-08-09,4.5,4.66,4.5,4.66
1005,2021-08-06,4.54,4.54,4.5011,4.5011
1004,2021-08-05,4.5699,4.5714,4.53,4.545
1003,2021-08-04,4.53,4.58,4.5,4.56
1002,2021-08-03,4.53,4.5943,4.5141,4.56
1001,2021-08-02,4.525,4.61,4.4416,4.58
1000,2021-07-30,4.6,4.6514,4.5001,4.65
999,2021-07-29,4.61,4.64,4.5156,4.6
998,2021-07-28,4.62,4.8927,4.6,4.63
997,2021-07-27,4.57,4.63,4.5,4.63
996,2021-07-26,5.3,5.45,4.35,4.54
995,2021-07-23,6.01,6.01,5.25,5.31
994,2021-07-22,6.09,6.22,6.01,6.0301
993,2021-07-21,5.83,6.13,5.83,6.1
992,2021-07-20,5.7302,5.97,5.59,5.81
991,2021-07-19,5.72,6.07,5.5,5.82
990,2021-07-16,5.98,5.98,5.73,5.73
989,2021-07-15,5.8298,5.9899,5.7324,5.9699
988,2021-07-14,6.0,6.0,5.8,5.8
987,2021-07-13,6.11,6.11,5.8193,5.9
986,2021-07-12,6.33,6.33,6.1,6.105
985,2021-07-09,6.16,6.2521,5.8001,6.14
984,2021-07-08,5.73,6.16,5.73,6.16
983,2021-07-07,6.2,7.39,5.75,6.4
982,2021-07-06,6.2,6.2,5.85,6.12
981,2021-07-02,5.9,6.1,5.8201,5.8201
980,2021-07-01,5.94,6.158,5.93,6.07
979,2021-06-30,6.125,6.125,5.95,5.95
978,2021-06-29,6.13,6.19,6.0871,6.0871
977,2021-06-28,6.18,6.2,5.97,5.97
976,2021-06-25,5.96,6.25,5.87,6.25
975,2021-06-24,5.94,6.0899,5.94,5.975
974,2021-06-23,6.0856,6.0856,5.9,5.93
973,2021-06-22,6.05,6.05,5.84,6.01
972,2021-06-21,5.81,6.24,5.81,6.07
971,2021-06-18,6.24,6.24,5.8,5.84
970,2021-06-17,5.96,6.0876,5.96,6.045
969,2021-06-16,6.0,6.15,5.9,5.94
968,2021-06-15,6.19,6.31,6.0,6.0
967,2021-06-14,6.15,6.33,6.01,6.11
966,2021-06-11,6.4,6.4,6.06,6.1605
965,2021-06-10,6.25,6.25,6.16,6.2
964,2021-06-09,6.17,6.22,6.15,6.15
963,2021-06-08,6.09,6.3399,6.09,6.21
962,2021-06-07,6.14,6.25,6.07,6.2245
961,2021-06-04,6.01,6.14,6.0,6.05
960,2021-06-03,6.0,6.1143,5.9,6.0
959,2021-06-02,6.0,6.16,6.0,6.08
958,2021-06-01,5.94,6.17,5.9,6.0
957,2021-05-28,6.03,6.1,5.86,5.94
956,2021-05-27,6.0101,6.1,6.0,6.07
955,2021-05-26,6.2,6.2,5.8125,5.94
954,2021-05-25,6.01,6.34,5.8501,5.9703
953,2021-05-24,6.38,6.38,5.92,5.99
952,2021-05-21,6.1,6.1709,5.95,6.05
951,2021-05-20,6.12,6.24,6.0,6.1
950,2021-05-19,6.0,6.192,5.94,6.08
949,2021-05-18,5.81,6.27,5.81,6.06
948,2021-05-17,5.86,6.0676,5.7823,6.02
947,2021-05-14,5.88,6.0399,5.7819,5.86
946,2021-05-13,6.11,6.2142,5.7701,5.89
945,2021-05-12,6.2,6.25,5.9074,6.01
944,2021-05-11,6.31,6.8,6.2,6.27
