,Date,Open,High,Low,Close
1085,2023-03-06,0.0246,0.0246,0.0185,0.0185
1084,2023-03-03,0.0221,0.0247,0.0195,0.0247
1083,2023-03-02,0.0164,0.0249,0.0164,0.0249
1082,2023-03-01,0.015,0.0249,0.015,0.0175
1081,2023-02-28,0.021,0.0244,0.0167,0.0212
1080,2023-02-27,0.028,0.028,0.0165,0.0165
1079,2023-02-24,0.028,0.028,0.02,0.028
1078,2023-02-23,0.02,0.024,0.0166,0.0226
1077,2023-02-22,0.0164,0.028,0.0164,0.0164
1076,2023-02-21,0.021,0.0256,0.0147,0.021
1075,2023-02-17,0.0176,0.026,0.0136,0.0256
1074,2023-02-16,0.015,0.029,0.015,0.0279
1073,2023-02-15,0.02,0.026,0.0147,0.0147
1072,2023-02-14,0.0201,0.028,0.0201,0.028
1071,2023-02-13,0.0258,0.0258,0.0205,0.024
1070,2023-02-10,0.013,0.0285,0.013,0.0259
1069,2023-02-09,0.0269,0.0285,0.0125,0.0285
1068,2023-02-08,0.0259,0.0271,0.02,0.027
1067,2023-02-07,0.026,0.026,0.0221,0.026
1066,2023-02-06,0.02,0.0288,0.0181,0.026
1065,2023-02-03,0.0212,0.0279,0.0182,0.0182
1064,2023-02-02,0.025,0.0299,0.02,0.021
1063,2023-02-01,0.023,0.0249,0.0181,0.0249
1062,2023-01-31,0.0113,0.023,0.0113,0.023
1061,2023-01-30,0.0229,0.0229,0.02,0.02
1060,2023-01-27,0.02,0.023,0.0131,0.023
1059,2023-01-26,0.023,0.023,0.0153,0.02
1058,2023-01-25,0.0134,0.023,0.0134,0.023
1057,2023-01-24,0.019,0.019,0.01,0.0131
1056,2023-01-23,0.006,0.01,0.006,0.01
1055,2023-01-20,0.01,0.01,0.005,0.0052
1054,2023-01-19,0.0188,0.0259,0.013,0.0161
1053,2023-01-18,0.026,0.026,0.014,0.0191
1052,2023-01-17,0.0191,0.0294,0.0136,0.027
1051,2023-01-13,0.029,0.0291,0.011,0.0191
1050,2023-01-12,0.062,0.062,0.0289,0.0318
1049,2023-01-11,0.05,0.0699,0.0309,0.0541
1048,2023-01-10,0.075,0.0848,0.071,0.0797
1047,2023-01-09,0.07,0.0874,0.0633,0.085
1046,2023-01-06,0.0649,0.0797,0.0649,0.0734
1045,2023-01-05,0.0783,0.0792,0.0631,0.0769
1044,2023-01-04,0.058,0.0783,0.058,0.0782
1043,2023-01-03,0.063,0.0681,0.0504,0.0659
1042,2022-12-30,0.065,0.0782,0.0601,0.0616
1041,2022-12-29,0.075,0.075,0.0646,0.0701
1040,2022-12-28,0.07,0.0793,0.062,0.0632
1039,2022-12-27,0.0826,0.0887,0.0621,0.071
1038,2022-12-23,0.08,0.0925,0.067,0.0895
1037,2022-12-22,0.075,0.0907,0.0718,0.0801
1036,2022-12-21,0.0826,0.0908,0.08,0.0905
1035,2022-12-20,0.0869,0.0925,0.0622,0.0922
1034,2022-12-19,0.1,0.1172,0.0797,0.0812
1033,2022-12-16,0.1,0.14,0.1,0.11
1032,2022-12-15,0.115,0.123,0.1,0.1
1031,2022-12-14,0.1171,0.1171,0.11,0.1122
1030,2022-12-13,0.1085,0.1469,0.092,0.1249
1029,2022-12-12,0.11,0.1144,0.09,0.093
1028,2022-12-09,0.1364,0.14,0.0901,0.1185
1027,2022-12-08,0.11,0.15,0.1,0.1324
1026,2022-12-07,0.1042,0.11,0.0861,0.0931
1025,2022-12-06,0.1488,0.1488,0.09,0.1101
1024,2022-12-05,0.079,0.15,0.076,0.12
1023,2022-12-02,0.08,0.1064,0.067,0.08
1022,2022-12-01,0.06,0.09,0.0423,0.072
1021,2022-11-30,0.06,0.0701,0.0501,0.0524
1020,2022-11-29,0.036,0.06,0.0353,0.0523
1019,2022-11-28,0.04,0.0701,0.0353,0.036
1018,2022-11-25,0.03,0.04,0.0271,0.0388
1017,2022-11-23,0.03,0.032,0.0271,0.0299
1016,2022-11-22,0.0313,0.0317,0.025,0.0275
1015,2022-11-21,0.0299,0.0321,0.0265,0.0282
1014,2022-11-18,0.0308,0.032,0.0275,0.0275
1013,2022-11-17,0.031,0.0338,0.028,0.0337
1012,2022-11-16,0.0314,0.0345,0.0268,0.0343
1011,2022-11-15,0.0295,0.0398,0.0252,0.0343
1010,2022-11-14,0.0343,0.0377,0.0239,0.03
1009,2022-11-11,0.034,0.0378,0.033,0.035
1008,2022-11-10,0.0318,0.0345,0.0318,0.0338
1007,2022-11-09,0.0322,0.0324,0.03,0.0319
1006,2022-11-08,0.0372,0.0372,0.032,0.0322
1005,2022-11-07,0.0321,0.0368,0.031,0.036
1004,2022-11-04,0.0338,0.0372,0.03,0.031
1003,2022-11-03,0.0314,0.0397,0.0302,0.0328
1002,2022-11-02,0.0372,0.0378,0.0314,0.0317
1001,2022-11-01,0.0396,0.0396,0.03,0.0339
1000,2022-10-31,0.04,0.04,0.0302,0.0341
999,2022-10-28,0.0394,0.0407,0.035,0.0407
998,2022-10-27,0.036,0.042,0.035,0.0386
997,2022-10-26,0.042,0.0421,0.0359,0.04
996,2022-10-25,0.0358,0.046,0.0358,0.04
995,2022-10-24,0.047,0.049,0.0345,0.0345
994,2022-10-21,0.0454,0.0499,0.0419,0.0442
993,2022-10-20,0.0404,0.05,0.0404,0.045
992,2022-10-19,0.0538,0.0654,0.042,0.0466
991,2022-10-18,0.0808,0.094,0.0472,0.053
990,2022-10-17,0.0427,0.079,0.0401,0.0622
989,2022-10-14,0.039,0.0475,0.038,0.0418
988,2022-10-13,0.04,0.045,0.03,0.038
987,2022-10-12,0.0415,0.0459,0.03,0.0394
986,2022-10-11,0.0402,0.0509,0.0402,0.0414
985,2022-10-10,0.04,0.05,0.04,0.0438
984,2022-10-07,0.0488,0.05,0.0363,0.04
983,2022-10-06,0.0578,0.0578,0.0465,0.0488
982,2022-10-05,0.051,0.0588,0.045,0.0507
981,2022-10-04,0.0424,0.055,0.0422,0.0522
980,2022-10-03,0.0476,0.0618,0.0418,0.042
979,2022-09-30,0.027,0.0478,0.027,0.0373
978,2022-09-29,0.0525,0.0676,0.0509,0.0668
977,2022-09-28,0.0692,0.07,0.045,0.0525
976,2022-09-27,0.07,0.075,0.059,0.0648
975,2022-09-26,0.071,0.089,0.0602,0.065
974,2022-09-23,0.07,0.0925,0.0619,0.071
973,2022-09-22,0.0495,0.0698,0.0495,0.0671
972,2022-09-21,0.0381,0.06,0.0381,0.0444
971,2022-09-20,0.06,0.06,0.0414,0.0472
970,2022-09-19,0.045,0.0588,0.0415,0.0586
969,2022-09-16,0.0455,0.049,0.0403,0.0483
968,2022-09-15,0.05,0.055,0.03,0.05
967,2022-09-14,0.0541,0.06,0.0483,0.0572
966,2022-09-13,0.057,0.057,0.0451,0.0549
965,2022-09-12,0.059,0.059,0.051,0.0565
964,2022-09-09,0.047,0.06,0.0441,0.057
963,2022-09-08,0.0447,0.052,0.0442,0.0454
962,2022-09-07,0.0401,0.0557,0.0401,0.0422
961,2022-09-06,0.041,0.0548,0.041,0.049
960,2022-09-02,0.056,0.056,0.044,0.0488
959,2022-09-01,0.0601,0.0698,0.0402,0.0402
958,2022-08-31,0.05,0.069,0.05,0.0641
957,2022-08-30,0.0639,0.0639,0.0451,0.0462
956,2022-08-29,0.0411,0.065,0.0411,0.0597
955,2022-08-26,0.0405,0.0498,0.0405,0.0416
954,2022-08-25,0.0381,0.0382,0.0381,0.0382
953,2022-08-24,0.0377,0.0461,0.0377,0.0461
952,2022-08-23,0.0437,0.044,0.0301,0.0379
951,2022-08-22,0.04,0.0416,0.0335,0.0385
950,2022-08-19,0.042,0.0488,0.04,0.0401
949,2022-08-18,0.04,0.0444,0.0365,0.0444
948,2022-08-17,0.049,0.049,0.0399,0.0399
947,2022-08-16,0.05,0.0517,0.0443,0.0449
946,2022-08-15,0.0407,0.0522,0.0385,0.0519
945,2022-08-12,0.0415,0.049,0.0351,0.046
944,2022-08-11,0.0378,0.0414,0.0356,0.036
943,2022-08-10,0.033,0.0378,0.033,0.0378
942,2022-08-09,0.0377,0.0378,0.0322,0.0322
941,2022-08-08,0.0384,0.0384,0.0361,0.038
940,2022-08-05,0.04,0.041,0.0377,0.0384
939,2022-08-04,0.0397,0.046,0.0361,0.0404
938,2022-08-03,0.0396,0.0396,0.0361,0.0362
937,2022-08-02,0.0487,0.0487,0.031,0.039
936,2022-08-01,0.04,0.049,0.035,0.0486
935,2022-07-29,0.0348,0.04,0.0332,0.0392
934,2022-07-28,0.0387,0.0397,0.0315,0.0324
933,2022-07-27,0.035,0.04,0.0312,0.0388
932,2022-07-26,0.0378,0.04,0.0352,0.04
931,2022-07-25,0.0389,0.0389,0.0357,0.0357
930,2022-07-22,0.037,0.049,0.0357,0.0388
929,2022-07-21,0.0381,0.0408,0.0361,0.0361
928,2022-07-20,0.0424,0.052,0.0385,0.0396
927,2022-07-19,0.0371,0.0489,0.037,0.0489
926,2022-07-18,0.0357,0.0407,0.0357,0.0365
925,2022-07-15,0.04,0.04,0.036,0.0395
924,2022-07-14,0.049,0.049,0.0379,0.0379
923,2022-07-13,0.0326,0.049,0.0309,0.042
922,2022-07-12,0.0375,0.0375,0.0342,0.0342
921,2022-07-11,0.0377,0.0398,0.0306,0.0375
920,2022-07-08,0.041,0.0415,0.0379,0.038
919,2022-07-07,0.0377,0.0445,0.0367,0.0414
918,2022-07-06,0.0356,0.049,0.0325,0.0384
917,2022-07-05,0.036,0.036,0.0279,0.0358
916,2022-07-01,0.033,0.0398,0.0294,0.0372
915,2022-06-30,0.035,0.04,0.0281,0.034
914,2022-06-29,0.0325,0.04,0.0301,0.04
913,2022-06-28,0.044,0.05,0.0311,0.04
912,2022-06-27,0.034,0.042,0.03,0.04
911,2022-06-24,0.0325,0.0398,0.025,0.034
910,2022-06-23,0.031,0.0352,0.0299,0.03
909,2022-06-22,0.035,0.04,0.035,0.036
908,2022-06-21,0.035,0.04,0.035,0.0351
907,2022-06-17,0.03,0.0425,0.0232,0.0351
906,2022-06-16,0.0415,0.056,0.0402,0.052
905,2022-06-15,0.051,0.0552,0.041,0.0531
904,2022-06-14,0.06,0.06,0.05,0.0555
903,2022-06-13,0.06,0.0762,0.06,0.0652
902,2022-06-10,0.0655,0.0655,0.061,0.061
901,2022-06-09,0.065,0.07,0.065,0.07
900,2022-06-08,0.0669,0.0669,0.0613,0.0651
899,2022-06-07,0.067,0.0675,0.065,0.0651
898,2022-06-06,0.063,0.0671,0.063,0.067
897,2022-06-03,0.0689,0.07,0.063,0.0665
896,2022-06-02,0.0662,0.07,0.05,0.0699
895,2022-06-01,0.0651,0.07,0.0639,0.0699
894,2022-05-31,0.0694,0.0731,0.0628,0.0731
893,2022-05-27,0.0706,0.0785,0.0552,0.065
892,2022-05-26,0.065,0.0701,0.0555,0.0701
891,2022-05-25,0.055,0.0698,0.05,0.055
890,2022-05-24,0.073,0.0801,0.032,0.05
889,2022-05-23,0.0763,0.08,0.07,0.08
888,2022-05-20,0.066,0.0838,0.066,0.0746
887,2022-05-19,0.07,0.0838,0.0652,0.0652
886,2022-05-18,0.063,0.0699,0.06,0.0651
885,2022-05-17,0.0635,0.0699,0.06,0.0679
884,2022-05-16,0.063,0.0699,0.063,0.0684
883,2022-05-13,0.06,0.0698,0.0537,0.066
882,2022-05-12,0.0836,0.09,0.0501,0.0503
881,2022-05-11,0.0849,0.1,0.0701,0.0749
880,2022-05-10,0.0818,0.0818,0.07,0.075
879,2022-05-09,0.07,0.0819,0.07,0.0751
878,2022-05-06,0.07,0.0875,0.07,0.0875
877,2022-05-05,0.0895,0.0983,0.0768,0.0903
876,2022-05-04,0.09,0.0983,0.09,0.0932
875,2022-05-03,0.084,0.0982,0.0836,0.0895
874,2022-05-02,0.09,0.09,0.0803,0.0867
873,2022-04-29,0.0894,0.1049,0.0711,0.0711
872,2022-04-28,0.09,0.0995,0.0894,0.0915
871,2022-04-27,0.1,0.1077,0.07,0.0987
870,2022-04-26,0.101,0.1099,0.0859,0.1081
869,2022-04-25,0.099,0.12,0.099,0.1158
868,2022-04-22,0.102,0.1083,0.1,0.106
867,2022-04-21,0.1,0.1049,0.1,0.1
866,2022-04-20,0.11,0.11,0.1,0.1
865,2022-04-19,0.103,0.11,0.1002,0.1098
864,2022-04-18,0.1189,0.1198,0.1021,0.1051
863,2022-04-14,0.1055,0.1189,0.1055,0.1088
862,2022-04-13,0.105,0.1292,0.105,0.1053
861,2022-04-12,0.105,0.1197,0.105,0.1052
860,2022-04-11,0.12,0.12,0.105,0.105
859,2022-04-08,0.1053,0.12,0.1053,0.11
858,2022-04-07,0.1212,0.1298,0.1041,0.1061
857,2022-04-06,0.1304,0.14,0.12,0.1211
856,2022-04-05,0.1509,0.1509,0.1303,0.1381
855,2022-04-04,0.1421,0.1509,0.1281,0.1509
854,2022-04-01,0.132,0.1564,0.13,0.14
853,2022-03-31,0.132,0.1494,0.13,0.13
852,2022-03-30,0.15,0.1519,0.1319,0.134
851,2022-03-29,0.1496,0.1573,0.1305,0.1552
850,2022-03-28,0.1301,0.16,0.1301,0.1456
849,2022-03-25,0.14,0.1403,0.1336,0.14
848,2022-03-24,0.146,0.15,0.13,0.14
847,2022-03-23,0.137,0.1572,0.137,0.146
846,2022-03-22,0.14,0.158,0.1336,0.155
845,2022-03-21,0.13,0.138,0.11,0.1329
844,2022-03-18,0.12,0.1299,0.11,0.1272
843,2022-03-17,0.1,0.1239,0.0984,0.1165
842,2022-03-16,0.1,0.1099,0.0929,0.1
841,2022-03-15,0.11,0.125,0.0992,0.1
840,2022-03-14,0.1101,0.1278,0.1,0.101
839,2022-03-11,0.11,0.1391,0.1091,0.114
838,2022-03-10,0.145,0.145,0.107,0.109
837,2022-03-09,0.148,0.1503,0.14,0.145
836,2022-03-08,0.1244,0.1597,0.12,0.1499
835,2022-03-07,0.155,0.155,0.1233,0.1238
834,2022-03-04,0.1231,0.1401,0.1231,0.14
833,2022-03-03,0.1325,0.139,0.1201,0.1206
832,2022-03-02,0.13,0.14,0.1201,0.1325
831,2022-03-01,0.15,0.15,0.133,0.136
830,2022-02-28,0.18,0.18,0.1401,0.145
829,2022-02-25,0.123,0.1739,0.123,0.1738
828,2022-02-24,0.1101,0.16,0.1101,0.145
827,2022-02-23,0.1201,0.1598,0.12,0.1487
826,2022-02-22,0.14,0.1598,0.1202,0.127
825,2022-02-18,0.16,0.1652,0.135,0.135
824,2022-02-17,0.1466,0.155,0.1325,0.145
823,2022-02-16,0.1468,0.1533,0.1466,0.1468
822,2022-02-15,0.1598,0.16,0.1469,0.1469
821,2022-02-14,0.1697,0.1697,0.13,0.1584
820,2022-02-11,0.1404,0.1689,0.1201,0.1498
819,2022-02-10,0.1404,0.16,0.1402,0.1418
818,2022-02-09,0.1494,0.18,0.1401,0.1547
817,2022-02-08,0.15,0.1508,0.1402,0.1493
816,2022-02-07,0.17,0.1701,0.15,0.1568
815,2022-02-04,0.155,0.1669,0.1426,0.1669
814,2022-02-03,0.157,0.1601,0.155,0.155
813,2022-02-02,0.184,0.184,0.1571,0.1571
812,2022-02-01,0.1899,0.1901,0.1569,0.157
811,2022-01-31,0.156,0.1823,0.15,0.172
810,2022-01-28,0.14,0.1589,0.14,0.1499
809,2022-01-27,0.1502,0.1824,0.14,0.14
808,2022-01-26,0.17,0.1706,0.15,0.1647
807,2022-01-25,0.17,0.1713,0.158,0.1581
806,2022-01-24,0.16,0.1616,0.158,0.1616
805,2022-01-21,0.172,0.172,0.1401,0.1595
804,2022-01-20,0.171,0.18,0.163,0.1719
803,2022-01-19,0.18,0.19,0.17,0.17
802,2022-01-18,0.1897,0.1899,0.18,0.181
801,2022-01-14,0.1998,0.2031,0.1801,0.2
800,2022-01-13,0.2001,0.2198,0.1947,0.1999
799,2022-01-12,0.24,0.249,0.22,0.22
798,2022-01-11,0.26,0.2756,0.2361,0.24
797,2022-01-10,0.26,0.3,0.22,0.225
796,2022-01-07,0.2899,0.2899,0.233,0.2534
795,2022-01-06,0.3,0.31,0.2111,0.2349
794,2022-01-05,0.3291,0.33,0.201,0.2623
793,2022-01-04,0.325,0.3399,0.29,0.2932
792,2022-01-03,0.2986,0.35,0.293,0.3071
791,2021-12-31,0.3,0.33,0.27,0.3
790,2021-12-30,0.31,0.3399,0.2634,0.2853
789,2021-12-29,0.33,0.3555,0.2809,0.31
788,2021-12-28,0.3,0.37,0.289,0.3164
787,2021-12-27,0.303,0.39,0.3002,0.3295
786,2021-12-23,0.38,0.38,0.2402,0.2517
785,2021-12-22,0.32,0.43,0.2802,0.3772
784,2021-12-21,0.159,0.215,0.1511,0.215
783,2021-12-20,0.168,0.168,0.1489,0.159
782,2021-12-17,0.18,0.18,0.15,0.169
781,2021-12-16,0.1624,0.2124,0.16,0.189
780,2021-12-15,0.1314,0.1797,0.1314,0.1599
779,2021-12-14,0.14,0.1499,0.1203,0.1358
778,2021-12-13,0.215,0.215,0.1402,0.158
777,2021-12-10,0.3,0.3197,0.185,0.1994
776,2021-12-09,0.1402,0.244,0.14,0.22
775,2021-12-08,0.13,0.13,0.081,0.12
774,2021-12-07,0.1151,0.12,0.0696,0.1099
773,2021-12-06,0.1719,0.1719,0.051,0.1021
772,2021-12-03,0.165,0.1725,0.1214,0.1346
771,2021-12-02,0.162,0.18,0.1401,0.1599
770,2021-12-01,0.1905,0.208,0.1373,0.162
769,2021-11-30,0.2181,0.2181,0.1998,0.2
768,2021-11-29,0.2,0.2174,0.1949,0.217
767,2021-11-26,0.1751,0.2,0.1751,0.1949
766,2021-11-24,0.1978,0.218,0.1918,0.2116
765,2021-11-23,0.2006,0.2183,0.1906,0.1994
764,2021-11-22,0.23,0.23,0.1925,0.2059
763,2021-11-19,0.2,0.2558,0.19,0.2149
762,2021-11-18,0.21,0.228,0.21,0.22
761,2021-11-17,0.2241,0.246,0.22,0.22
760,2021-11-16,0.24,0.24,0.22,0.22
759,2021-11-15,0.2605,0.2605,0.226,0.2303
758,2021-11-12,0.193,0.2449,0.193,0.226
757,2021-11-11,0.231,0.2779,0.1957,0.22
756,2021-11-10,0.249,0.2715,0.221,0.23
755,2021-11-09,0.22,0.2548,0.22,0.248
754,2021-11-08,0.21,0.22,0.2,0.218
753,2021-11-05,0.222,0.222,0.188,0.2
752,2021-11-04,0.23,0.23,0.188,0.1962
751,2021-11-03,0.34,0.34,0.1807,0.2
750,2021-11-02,0.3488,0.3509,0.299,0.33
749,2021-11-01,0.47,0.5,0.3,0.301
748,2021-10-29,0.46,0.5,0.3917,0.3917
747,2021-10-28,0.428,0.5,0.4,0.45
746,2021-10-27,0.55,0.5521,0.376,0.428
745,2021-10-26,0.49,0.58,0.485,0.523
744,2021-10-25,0.47,0.52,0.41,0.4856
743,2021-10-22,0.43,0.4997,0.37,0.413
742,2021-10-21,0.3,0.3875,0.27,0.3699
741,2021-10-20,0.27,0.27,0.2131,0.2474
740,2021-10-19,0.25,0.2675,0.234,0.2649
739,2021-10-18,0.22,0.2549,0.2199,0.23
738,2021-10-15,0.2,0.2199,0.18,0.2199
737,2021-10-14,0.199,0.2,0.1804,0.1899
736,2021-10-13,0.178,0.1966,0.1543,0.1966
735,2021-10-12,0.1701,0.1798,0.17,0.1779
734,2021-10-11,0.19,0.19,0.1604,0.178
733,2021-10-08,0.198,0.198,0.1801,0.1951
732,2021-10-07,0.1925,0.205,0.1825,0.198
731,2021-10-06,0.22,0.22,0.1858,0.19
730,2021-10-05,0.18,0.2044,0.18,0.2044
729,2021-10-04,0.215,0.2151,0.1855,0.1856
728,2021-10-01,0.22,0.22,0.2023,0.2025
727,2021-09-30,0.2038,0.2083,0.202,0.2075
726,2021-09-29,0.22,0.23,0.2,0.2032
725,2021-09-28,0.2493,0.2493,0.22,0.22
724,2021-09-27,0.215,0.2495,0.2115,0.2495
723,2021-09-24,0.2568,0.2568,0.245,0.2501
722,2021-09-23,0.225,0.2401,0.2204,0.24
721,2021-09-22,0.245,0.2569,0.225,0.225
720,2021-09-21,0.2565,0.2565,0.225,0.2434
719,2021-09-20,0.25,0.2504,0.2251,0.2251
718,2021-09-17,0.2396,0.2499,0.225,0.2499
717,2021-09-16,0.2471,0.2699,0.232,0.2398
716,2021-09-15,0.23,0.2473,0.23,0.2301
715,2021-09-14,0.27,0.2701,0.255,0.2555
714,2021-09-13,0.2935,0.2935,0.2623,0.276
713,2021-09-10,0.3008,0.3009,0.29,0.295
712,2021-09-09,0.2553,0.3492,0.2552,0.33
711,2021-09-08,0.261,0.261,0.2552,0.2599
710,2021-09-07,0.27,0.2849,0.2606,0.2648
709,2021-09-03,0.255,0.27,0.255,0.27
708,2021-09-02,0.245,0.26,0.245,0.26
707,2021-09-01,0.245,0.2848,0.245,0.2525
706,2021-08-31,0.275,0.2949,0.2525,0.2526
705,2021-08-30,0.268,0.2799,0.25,0.275
704,2021-08-27,0.26,0.268,0.22,0.268
703,2021-08-26,0.28,0.28,0.25,0.26
702,2021-08-25,0.27,0.29,0.2305,0.28
701,2021-08-24,0.2802,0.2802,0.27,0.2755
700,2021-08-23,0.275,0.32,0.275,0.28
699,2021-08-20,0.29,0.3002,0.2804,0.2804
698,2021-08-19,0.28,0.2804,0.2752,0.2804
697,2021-08-18,0.28,0.29,0.275,0.281
696,2021-08-17,0.28,0.2947,0.275,0.2947
695,2021-08-16,0.29,0.29,0.2775,0.28
694,2021-08-13,0.3197,0.3197,0.2803,0.2852
693,2021-08-12,0.3334,0.3334,0.29,0.29
692,2021-08-11,0.3,0.3333,0.3,0.3001
691,2021-08-10,0.3325,0.3327,0.3,0.3
690,2021-08-09,0.34,0.3404,0.32,0.3325
689,2021-08-06,0.3301,0.3301,0.301,0.3271
688,2021-08-05,0.301,0.3285,0.301,0.315
687,2021-08-04,0.3605,0.3605,0.2855,0.3098
686,2021-08-03,0.33,0.3301,0.2982,0.3091
685,2021-08-02,0.31,0.3325,0.2711,0.2783
684,2021-07-30,0.3002,0.32,0.2615,0.28
683,2021-07-29,0.2995,0.3303,0.2707,0.2859
682,2021-07-28,0.25,0.3,0.2496,0.2995
681,2021-07-27,0.3355,0.34,0.288,0.2999
680,2021-07-26,0.301,0.3499,0.301,0.33
679,2021-07-23,0.358,0.3898,0.3201,0.3498
678,2021-07-22,0.4,0.4001,0.301,0.36
677,2021-07-21,0.4001,0.4199,0.3901,0.4
676,2021-07-20,0.4,0.4299,0.39,0.4
675,2021-07-19,0.45,0.45,0.4,0.4
674,2021-07-16,0.45,0.45,0.436,0.4495
673,2021-07-15,0.43,0.4694,0.42,0.4201
672,2021-07-14,0.4401,0.4902,0.42,0.4201
671,2021-07-13,0.48,0.48,0.44,0.4517
670,2021-07-12,0.48,0.4804,0.4601,0.475
669,2021-07-09,0.45,0.4845,0.42,0.45
668,2021-07-08,0.5001,0.5131,0.42,0.44
667,2021-07-07,0.4304,0.6498,0.4304,0.5
666,2021-07-06,0.52,0.52,0.4302,0.4304
665,2021-07-02,0.48,0.4899,0.47,0.4702
664,2021-07-01,0.4901,0.5,0.4603,0.4665
663,2021-06-30,0.51,0.52,0.48,0.49
662,2021-06-29,0.515,0.515,0.4603,0.4603
661,2021-06-28,0.5,0.52,0.45,0.515
660,2021-06-25,0.446,0.46,0.41,0.4102
659,2021-06-24,0.44,0.46,0.4201,0.4358
658,2021-06-23,0.46,0.47,0.42,0.42
657,2021-06-22,0.4,0.48,0.4,0.46
656,2021-06-21,0.4699,0.47,0.4225,0.4249
655,2021-06-18,0.458,0.4802,0.4579,0.47
654,2021-06-17,0.4701,0.4705,0.4579,0.4579
653,2021-06-16,0.44,0.49,0.42,0.49
652,2021-06-15,0.44,0.4651,0.43,0.4348
651,2021-06-14,0.44,0.49,0.44,0.44
650,2021-06-11,0.445,0.4806,0.44,0.45
649,2021-06-10,0.52,0.52,0.4321,0.445
648,2021-06-09,0.5151,0.5399,0.48,0.4802
647,2021-06-08,0.5,0.5205,0.4801,0.5068
646,2021-06-07,0.52,0.54,0.5,0.5101
645,2021-06-04,0.46,0.5099,0.46,0.5
644,2021-06-03,0.45,0.4601,0.45,0.4599
643,2021-06-02,0.4601,0.4798,0.45,0.46
642,2021-06-01,0.41,0.48,0.41,0.42
641,2021-05-28,0.45,0.45,0.4001,0.4001
640,2021-05-27,0.45,0.45,0.4,0.41
639,2021-05-26,0.45,0.45,0.412,0.42
638,2021-05-25,0.45,0.452,0.41,0.41
637,2021-05-24,0.41,0.44,0.41,0.42
