Date,Open,High,Low,Close
1987-09-16,0.38106799548937303,0.383449524641037,0.38106799548937303,0.383449524641037
1987-09-17,0.383449524641037,0.383449524641037,0.38106799548937303,0.383449524641037
1987-09-18,0.3834494903933498,0.3834494903933498,0.3810679614543915,0.3810679614543915
1987-09-21,0.3810679614543915,0.3882129843688564,0.3810679614543915,0.3810679614543915
1987-09-22,0.383449524641037,0.38583127184151533,0.383449524641037,0.383449524641037
1987-09-23,0.3858316242694855,0.38821337364551156,0.3858316242694855,0.3858316242694855
1987-09-24,0.3858316242694855,0.38821337364551156,0.3858316242694855,0.3858316242694855
1987-09-25,0.3858316242694855,0.38821337364551156,0.3834498748934594,0.3858316242694855
1987-09-28,0.3858316242694855,0.3858316242694855,0.3858316242694855,0.3858316242694855
1987-09-29,0.3882135164628615,0.39297679891823306,0.3882135164628615,0.39059504866600037
1987-09-30,0.39059504866600037,0.39059504866600037,0.3882135164628615,0.39059504866600037
1987-10-01,0.39059504866600037,0.39297679891823306,0.3882135164628615,0.39059504866600037
1987-10-02,0.39059504866600037,0.39297679891823306,0.3882135164628615,0.39059504866600037
1987-10-05,0.39059488728437053,0.3977399170398712,0.39059488728437053,0.3977399170398712
1987-10-06,0.3977399825312618,0.414411794055592,0.39297670125961304,0.39297670125961304
1987-10-07,0.3929765159092839,0.39535826444625854,0.3905947673723093,0.39535826444625854
1987-10-08,0.39535826444625854,0.3977397949342963,0.3905947673723093,0.39535826444625854
1987-10-09,0.39535854917046576,0.3977400813736046,0.39059504866600037,0.39059504866600037
1987-10-12,0.39059504866600037,0.39297679891823306,0.3882135164628615,0.39059504866600037
1987-10-13,0.39059504866600037,0.39059504866600037,0.3882135164628615,0.39059504866600037
1987-10-14,0.39059504866600037,0.39297679891823306,0.3858317662106288,0.39059504866600037
1987-10-15,0.39059451330781464,0.39059451330781464,0.3810679614543915,0.3810679614543915
1987-10-16,0.38106827335078547,0.38344980423897684,0.3763047754764557,0.3763047754764557
1987-10-19,0.37630482708420326,0.37868657634800945,0.309618028187663,0.3119995594024658
1987-10-20,0.31199952034260675,0.3310530759696961,0.2715110962207501,0.27865612506866455
1987-10-21,0.2881828630561002,0.3667781695214961,0.2881828630561002,0.3477246165275574
1987-10-22,0.34772474128493513,0.34772474128493513,0.3286713995039463,0.34296146035194397
1987-10-23,0.34296146597817306,0.34296146597817306,0.3262896553656693,0.338198184967041
1987-10-26,0.33343448003570836,0.33343448003570836,0.31914442777633667,0.31914442777633667
1987-10-27,0.31914442777633667,0.3310529500250752,0.31438114970617714,0.31914442777633667
1987-10-28,0.31676305793007825,0.31676305793007825,0.309618028187663,0.3119995594024658
1987-10-29,0.31199948638615543,0.3215262631628537,0.31199948638615543,0.3167629837989807
1987-10-30,0.3167629505181443,0.3215262293815613,0.31199945360579784,0.3215262293815613
1987-11-02,0.32152617583586296,0.32152617583586296,0.3167628977657035,0.31914442777633667
1987-11-03,0.31914455618930465,0.31914455618930465,0.3096179962158203,0.3096179962158203
1987-11-04,0.30961798020168246,0.30961798020168246,0.30247295156663573,0.30485448241233826
1987-11-05,0.3048545399276737,0.3048545399276737,0.29770950994461093,0.3024730086326599
1987-11-06,0.30247296721121664,0.3096179962158203,0.30247296721121664,0.3096179962158203
1987-11-09,0.30961797325414603,0.30961797325414603,0.302472944779427,0.3072362244129181
1987-11-10,0.3048544634143135,0.3048544634143135,0.2977094352245331,0.2977094352245331
1987-11-11,0.30009125928863545,0.3048545399276737,0.30009125928863545,0.3024730086326599
1987-11-12,0.3096179962158203,0.311999527184701,0.3096179962158203,0.3096179962158203
1987-11-13,0.30961795394698904,0.31438123328345163,0.3000911772251129,0.3000911772251129
1987-11-16,0.3000912026719636,0.30961798020168246,0.3000912026719636,0.30485448241233826
1987-11-17,0.30485448241233826,0.30485448241233826,0.2977094537772915,0.30485448241233826
1987-11-18,0.30485448241233826,0.311999511047385,0.30247295156663573,0.30485448241233826
1987-11-19,0.3048544755716902,0.30961797325414603,0.3048544755716902,0.3072362244129181
1987-11-20,0.3072361747423808,0.3262895082449783,0.3072361747423808,0.3215262293815613
1987-11-23,0.3215262293815613,0.3215262293815613,0.31438120206197107,0.3215262293815613
1987-11-24,0.3215261933902559,0.3262894717204765,0.3215261933902559,0.3239079415798187
1987-11-25,0.3262895575555732,0.32867130637168884,0.3262895575555732,0.32867130637168884
1987-11-27,0.32867125670115155,0.32867125670115155,0.3215262293815613,0.3215262293815613
1987-11-30,0.32152623954144394,0.32152623954144394,0.3119994634646446,0.3143812119960785
1987-12-01,0.3167629505181443,0.32867125670115155,0.3167629505181443,0.3215262293815613
1987-12-02,0.3215261933902559,0.3262894717204765,0.31914444520069307,0.3239079415798187
1987-12-03,0.3239080118692664,0.3286712912331393,0.31438123509256805,0.3167629837989807
1987-12-04,0.30961797325414603,0.30961797325414603,0.3000911959381991,0.3072362244129181
1987-12-07,0.3072362471979588,0.311999527184701,0.3048544981800973,0.3096179962158203
1987-12-08,0.3096179557286951,0.31914451445644104,0.30723620702228244,0.3167629837989807
1987-12-09,0.3119995594024658,0.3119995594024658,0.30485452966005055,0.3119995594024658
1987-12-10,0.311999511047385,0.311999511047385,0.30485448241233826,0.30485448241233826
1987-12-11,0.3048544634143135,0.31199949160409396,0.2977094352245331,0.2977094352245331
1987-12-14,0.29770949991763523,0.3119995594024658,0.2953279687028324,0.3119995594024658
1987-12-15,0.30961795394698904,0.30961795394698904,0.3000911772251129,0.3000911772251129
1987-12-16,0.30009118397077855,0.3048544634143135,0.2929461557809981,0.2977094352245331
1987-12-17,0.2977094352245331,0.30009118397077855,0.2905644070347526,0.2977094352245331
1987-12-18,0.2977093182015357,0.3000910660115684,0.2929460406303406,0.2929460406303406
1987-12-21,0.29294611337406656,0.29294611337406656,0.27865605906313645,0.2810378074645996
1987-12-22,0.28103784183031166,0.3024729259178197,0.2691293164157287,0.3000911772251129
1987-12-23,0.3000911772251129,0.3119994845907448,0.29770942853240606,0.3000911772251129
1987-12-24,0.3000912026719636,0.30485448241233826,0.29294617403691686,0.30485448241233826
1987-12-28,0.3000911056995392,0.3000911056995392,0.2858010530471802,0.2858010530471802
1987-12-29,0.2858011275912177,0.2977094352245331,0.2858011275912177,0.2977094352245331
1987-12-30,0.30009109744680545,0.31914442777633667,0.30009109744680545,0.31914442777633667
1987-12-31,0.3167630088367292,0.3167630088367292,0.30485448241233826,0.30485448241233826
1988-01-04,0.3096178885402518,0.3239079415798187,0.3096178885402518,0.3239079415798187
1988-01-05,0.3239080267884199,0.3310530551878045,0.3239080267884199,0.32867130637168884
1988-01-06,0.3286712815825646,0.35725139302452674,0.32628953294608576,0.3477246165275574
1988-01-07,0.34772467372716626,0.35010642275543524,0.34534314274787903,0.34534314274787903
1988-01-08,0.345343215508253,0.350106496519385,0.338198184967041,0.338198184967041
1988-01-11,0.338198083587189,0.338198083587189,0.32152627797230426,0.32867130637168884
1988-01-12,0.3262895425267267,0.3262895425267267,0.31438123509256805,0.3167629837989807
1988-01-13,0.316763025220424,0.316763025220424,0.3072362471979588,0.3096179962158203
1988-01-14,0.3096179962158203,0.3143812762025625,0.3072362471979588,0.3096179962158203
1988-01-15,0.31438114970617714,0.31914442777633667,0.31438114970617714,0.31914442777633667
1988-01-18,0.31914442777633667,0.3239079238953893,0.3167628977657035,0.31914442777633667
1988-01-19,0.31914448092538805,0.3215262293815613,0.31438120206197107,0.3215262293815613
1988-01-20,0.32152623954144394,0.32152623954144394,0.3143812119960785,0.3143812119960785
1988-01-21,0.31438125288763713,0.31914453252112823,0.3072362244129181,0.3072362244129181
1988-01-22,0.309618028187663,0.31676305793007825,0.309618028187663,0.3119995594024658
1988-01-25,0.31199948638615543,0.3167629837989807,0.3096179557286951,0.3167629837989807
1988-01-26,0.3167629605275124,0.3167629605275124,0.3143812119960785,0.3143812119960785
1988-01-27,0.31438123509256805,0.31914451445644104,0.31438123509256805,0.3167629837989807
1988-01-28,0.3167628977657035,0.31914442777633667,0.3167628977657035,0.31914442777633667
1988-01-29,0.316763025220424,0.316763025220424,0.3072362471979588,0.3096179962158203
1988-02-01,0.31199948638615543,0.3167629837989807,0.31199948638615543,0.3167629837989807
1988-02-02,0.3167628977657035,0.31914442777633667,0.31438114970617714,0.31914442777633667
1988-02-03,0.31914442777633667,0.31914442777633667,0.3167628977657035,0.31914442777633667
1988-02-04,0.31914442777633667,0.31914442777633667,0.31438114970617714,0.31914442777633667
1988-02-05,0.31914444520069307,0.3239079415798187,0.31676291506003523,0.3239079415798187
1988-02-08,0.3239080267884199,0.32867130637168884,0.3191445291561886,0.32867130637168884
1988-02-09,0.3286714997697384,0.3429615649771183,0.3286714997697384,0.33581653237342834
1988-02-10,0.33581631977156146,0.3405795991420746,0.3334345710618286,0.3405795991420746
1988-02-11,0.3381982002411763,0.3381982002411763,0.33343470096588135,0.33343470096588135
1988-02-12,0.33343449824026,0.33343449824026,0.3239079415798187,0.3239079415798187
1988-02-16,0.3239080267884199,0.32867130637168884,0.32152627797230426,0.32867130637168884
1988-02-17,0.3286712404293658,0.3310529887676239,0.3239079618017681,0.3310529887676239
1988-02-18,0.3310530551878045,0.3310530551878045,0.3262895575555732,0.32867130637168884
1988-02-19,0.32867130637168884,0.32867130637168884,0.3262895575555732,0.32867130637168884
1988-02-22,0.3286714032965674,0.3310531528150587,0.32628965377807617,0.32628965377807617
1988-02-23,0.32628965377807617,0.3310531528150587,0.32628965377807617,0.32628965377807617
1988-02-24,0.3262895575555732,0.3310530551878045,0.3262895575555732,0.32867130637168884
1988-02-25,0.3286714032965674,0.3358164338030145,0.32628965377807617,0.32628965377807617
1988-02-26,0.3262894717204765,0.3262894717204765,0.3239079415798187,0.3239079415798187
1988-02-29,0.3215262631628537,0.3215262631628537,0.31438123509256805,0.3167629837989807
1988-03-01,0.31676309180216444,0.32628965377807617,0.31676309180216444,0.32628965377807617
1988-03-02,0.3262895575555732,0.3310530551878045,0.3262895575555732,0.32867130637168884
1988-03-03,0.3310531693772715,0.33343470096588135,0.3310531693772715,0.33343470096588135
1988-03-04,0.3286714032965674,0.3286714032965674,0.32628965377807617,0.32628965377807617
1988-03-07,0.32867130637168884,0.3310530551878045,0.32867130637168884,0.32867130637168884
1988-03-08,0.3286714997697384,0.3429615649771183,0.3286714997697384,0.33581653237342834
1988-03-09,0.33581633477107337,0.33581633477107337,0.32867130637168884,0.32867130637168884
1988-03-10,0.32867120196554883,0.3310529500250752,0.3167628977657035,0.31914442777633667
1988-03-11,0.31914451445644104,0.3239080118692664,0.31438123509256805,0.3167629837989807
1988-03-14,0.31676305793007825,0.3239080876724935,0.3119995594024658,0.3119995594024658
1988-03-15,0.3119994634646446,0.3143812119960785,0.3072361844507131,0.3143812119960785
1988-03-16,0.31438125288763713,0.31438125288763713,0.3072362244129181,0.3072362244129181
1988-03-17,0.3072362244129181,0.31438125288763713,0.3072362244129181,0.3072362244129181
1988-03-18,0.30485448241233826,0.30485448241233826,0.30247295156663573,0.30485448241233826
1988-03-21,0.3048544981800973,0.311999527184701,0.29770946917549357,0.3096179962158203
1988-03-22,0.30961797325414603,0.30961797325414603,0.3048544755716902,0.3072362244129181
1988-03-23,0.30723628927169816,0.3143813192547609,0.30009125928863545,0.3024730086326599
1988-03-24,0.3024730086326599,0.30723628927169816,0.30009125928863545,0.3024730086326599
1988-03-25,0.30485448241233826,0.30723623130701033,0.30485448241233826,0.30485448241233826
1988-03-28,0.3048544634143135,0.307236212160559,0.2977094352245331,0.2977094352245331
1988-03-29,0.29770942853240606,0.3024729259178197,0.29056440050323673,0.3000911772251129
1988-03-30,0.2953277884403733,0.2953277884403733,0.2905642928203079,0.2929460406303406
1988-03-31,0.2929461666738583,0.2929461666738583,0.2762743609281304,0.2905644178390503
1988-04-04,0.29056449235593523,0.2977095226437781,0.2881829609593343,0.2953279912471771
1988-04-05,0.2977094352245331,0.302472932717024,0.2977094352245331,0.2977094352245331
1988-04-06,0.29770942853240606,0.3000911772251129,0.29770942853240606,0.3000911772251129
1988-04-07,0.30009118397077855,0.30009118397077855,0.2953279045272436,0.2977094352245331
1988-04-08,0.30009125928863545,0.3024730086326599,0.30009125928863545,0.3024730086326599
1988-04-11,0.3024729259178197,0.3024729259178197,0.29770942853240606,0.3000911772251129
1988-04-12,0.30009125928863545,0.3024730086326599,0.29770950994461093,0.3024730086326599
1988-04-13,0.302472944779427,0.3072362244129181,0.3000911959381991,0.3072362244129181
1988-04-14,0.30723623130701033,0.30723623130701033,0.30485448241233826,0.30485448241233826
1988-04-15,0.3048545399276737,0.3048545399276737,0.30009125928863545,0.3024730086326599
1988-04-18,0.30247281382160107,0.3048543435827635,0.2929460406303406,0.2929460406303406
1988-04-19,0.2953278978886504,0.3000911772251129,0.2953278978886504,0.3000911772251129
1988-04-20,0.30009125928863545,0.3024730086326599,0.29532797864959714,0.3024730086326599
1988-04-21,0.3024730086326599,0.3048545399276737,0.30009125928863545,0.3024730086326599
