Date,Open,High,Low,Close
2020-01-21,19.898888510114418,19.956783086271486,19.68437957763672,19.68437957763672
2020-01-22,19.789779122966884,19.892208099365234,19.784583419474437,19.892208099365234
2020-01-23,19.892206939714008,19.898145897447026,19.617576509488213,19.676956176757812
2020-01-24,19.57304381363997,19.643556732235965,19.506241505191948,19.535930633544922
2020-01-27,19.610155544105385,19.625000816117737,19.529993057250977,19.529993057250977
2020-01-28,19.59531107286725,19.59531107286725,19.543354034423828,19.543354034423828
2020-01-29,19.580464845067283,19.66211242476577,19.580464845067283,19.65468978881836
2020-01-30,19.65468978881836,19.65468978881836,19.639844516923535,19.65468978881836
2020-01-31,19.65469074762018,19.669536020239192,19.543354034423828,19.543354034423828
2020-02-03,19.54335795815901,19.60199580577069,19.483978271484375,19.483978271484375
2020-02-04,19.656176896259005,19.669537076044005,19.617580034811674,19.63242530822754
2020-02-05,19.66211242476577,19.66211242476577,19.647267152870945,19.65468978881836
2020-02-06,19.654688360438055,19.688089511912498,19.617576599121094,19.617576599121094
2020-02-07,19.654693328269342,19.66953860283753,19.610158920288086,19.610158920288086
2020-02-10,19.62277573893491,19.64726916592021,19.62277573893491,19.63242530822754
2020-02-11,19.662114339183763,19.76602842111912,19.647269065843517,19.691804885864258
2020-02-12,19.758607961753565,19.758607961753565,19.595312780163127,19.6621150970459
2020-02-13,19.595310116962107,19.65468978881836,19.595310116962107,19.65468978881836
2020-02-14,19.65468711552866,19.65468711552866,19.624997991500162,19.64726448059082
2020-02-18,19.64355921251696,19.6621150970459,19.617580691031797,19.6621150970459
2020-02-19,19.654692279019073,19.654692279019073,19.521087646484375,19.521087646484375
2020-02-20,19.55820025724841,19.691804885864258,19.55820025724841,19.691804885864258
2020-02-21,19.64726982313345,19.691805644870794,19.625003327988022,19.6621150970459
2020-02-24,19.47655153903275,19.604960456098002,19.424594501081057,19.43943977355957
2020-02-25,19.478034812620916,19.587886420962377,19.26129895128871,19.38005828857422
2020-02-26,19.461710687839908,19.461710687839908,19.14254575138301,19.30583953857422
2020-02-27,18.927286990371346,18.927286990371346,18.741725353210843,18.83821678161621
2020-02-28,18.85306821540886,18.85306821540886,18.533901868642015,18.600704193115234
2020-03-02,18.704615214590913,18.88275423183083,18.630390270143515,18.83079719543457
2020-03-03,18.905017953909002,19.112847484762767,18.853060925126275,18.88275146484375
2020-03-04,19.001513480960146,19.23160953343749,19.001513480960146,19.112850189208984
2020-03-05,19.105429940954334,19.249425982365167,19.03862762451172,19.03862762451172
2020-03-06,18.96440039657221,18.96440039657221,18.749149614970126,18.83079719543457
2020-03-09,18.660084662985113,18.660084662985113,18.04401985699298,18.185047149658203
2020-03-10,18.431471184153672,18.556168090081282,18.370606409180468,18.51905632019043
2020-03-11,18.519058063551455,18.519058063551455,18.199891715840412,18.340917587280273
2020-03-12,18.340914853677006,18.340914853677006,16.232935576848273,16.782197952270508
2020-03-13,17.445767642973667,17.509601192822185,16.886113800766772,17.064252853393555
2020-03-16,16.15870912022702,16.15870912022702,13.360439046769073,14.689061164855957
2020-03-17,14.882043457940636,15.134407410013347,14.778129389107052,14.785552024841309
2020-03-18,14.74844170351047,14.74844170351047,9.68928779080372,10.71804141998291
2020-03-19,11.504822215840234,12.321293753012212,10.806368181675332,11.720073699951172
2020-03-20,12.232225832779578,14.558427674034343,12.232225832779578,13.360441207885742
2020-03-23,13.731564161456163,13.776098567739457,11.898215293884277,11.898215293884277
2020-03-24,13.249102497321802,14.065574065373696,12.469742694112824,13.790942192077637
2020-03-25,13.8132082267554,15.98056812751512,13.434662330667724,15.394192695617676
2020-03-26,16.117141036122728,16.73765802339185,15.891497465680974,16.700546264648438
2020-03-27,16.64117230941912,16.64117230941912,15.364508400042983,16.397714614868164
2020-03-30,16.700549378568507,16.700549378568507,15.884077792471647,15.939746856689453
2020-03-31,16.129019919424067,16.41849708557129,16.129019919424067,16.41849708557129
2020-04-01,16.29973556111937,16.29973556111937,15.260590546589448,15.6317138671875
2020-04-02,16.240354595830063,16.24777723153892,15.015648018328662,15.475841522216797
2020-04-03,15.587183009734497,15.587183009734497,14.84493619974714,15.126989364624023
2020-04-06,15.23090383610057,15.869235086217722,15.000806321464884,15.075031280517578
2020-04-07,15.624291041974116,15.75789566228969,15.075028704016951,15.63913631439209
2020-04-08,15.713364148163338,16.344274184628947,15.305128991715604,16.062219619750977
2020-04-09,16.232932060232017,17.427947998046875,16.232932060232017,17.427947998046875
2020-04-13,17.5838249216216,17.59124755859375,16.700550942061188,17.59124755859375
2020-04-14,17.67288958353997,17.905212544888887,17.28321043621543,17.780515670776367
2020-04-15,17.77680979667377,17.77829347468107,17.38341851907586,17.717430114746094
2020-04-16,17.717428001944413,17.954946701331036,17.689222550213017,17.890371322631836
2020-04-17,17.95568769603499,18.318646525455954,17.95568769603499,18.147930145263672
2020-04-20,18.02917556760751,18.110821753441172,17.457645188154743,17.99948501586914
2020-04-21,17.99947955888979,17.99947955888979,17.51701956519817,17.78422737121582
2020-04-22,17.821345952609207,18.02917556760751,17.821345952609207,17.99948501586914
2020-04-23,18.006906613919316,18.0662862982435,17.843612835958652,17.91041374206543
2020-04-24,17.917828928681264,18.088546688880513,17.732267315366098,17.828760147094727
2020-04-27,17.828765568981282,18.00690460205078,17.813920295628026,18.00690460205078
2020-04-28,18.01432412833303,18.3334903717041,17.977210951357936,18.3334903717041
2020-04-29,18.229575832249285,18.56358736364001,18.229575832249285,18.40771484375
2020-04-30,18.3928713760816,18.65265655517578,18.3186464324591,18.65265655517578
2020-05-01,18.652658664185584,18.652658664185584,18.370605545396693,18.533899307250977
2020-05-04,18.548745725416264,18.608125407547806,18.499015613258464,18.526477813720703
2020-05-05,18.622963193512984,18.622963193512984,18.44482421875,18.44482421875
2020-05-06,18.474517150028145,18.54131945630629,18.37431369061093,18.40771484375
2020-05-07,18.378026973052446,18.5190542310301,18.29637938963542,18.323843002319336
2020-05-08,18.496787946845192,18.524993400918156,18.215476660815543,18.2963809967041
2020-05-11,18.32607154445385,18.32607154445385,18.207312184901333,18.2963809967041
2020-05-12,18.296380139804718,18.38545036315918,18.291926274706203,18.38545036315918
2020-05-13,18.378028664848657,18.496788024902344,18.12937528142652,18.496788024902344
2020-05-14,18.192466809795555,18.400296395717625,18.10933554171602,18.35576057434082
2020-05-15,18.32606877438988,18.437405480175943,18.185041525341926,18.34833526611328
2020-05-18,18.533900000539976,18.541322637591445,18.333494463043355,18.378028869628906
2020-05-19,18.236997336829102,18.496783910049825,18.236997336829102,18.415136337280273
2020-05-20,18.415137479527907,18.415137479527907,18.340912537471855,18.40771484375
2020-05-21,18.370605645660135,18.533899408405645,18.118241656865937,18.474519729614258
2020-05-22,18.444825836537248,18.444825836537248,18.22215103676077,18.400291442871094
2020-05-26,18.481942366428584,18.548744682034297,18.355760372031483,18.474519729614258
2020-05-27,18.54874152898519,18.54874152898519,18.486393089211152,18.541318893432617
2020-05-28,18.533899307250977,18.571012491120044,18.472292696179206,18.533899307250977
2020-05-29,18.26669241960474,18.422563552856445,18.26669241960474,18.422563552856445
2020-06-01,18.42256344924695,18.481943130493164,18.370606405121926,18.481943130493164
2020-06-02,18.392874217961317,18.57843589782715,18.385451580879895,18.57843589782715
2020-06-03,18.556166459598717,18.563589096069336,18.50049739393066,18.563589096069336
2020-06-04,18.56358621218438,18.56358621218438,18.415136337280273,18.415136337280273
2020-06-05,18.556167318848622,18.556167318848622,18.444830598080173,18.474519729614258
2020-06-08,18.474517633431137,18.622967521427572,18.444828505265683,18.593276977539062
2020-06-09,18.533895792174775,18.615543365478516,18.511629301799527,18.615543365478516
2020-06-10,18.615545368786115,18.615545368786115,18.35575876590883,18.55616569519043
2020-06-11,18.429981977268152,18.429981977268152,18.18504066977359,18.2689151763916
2020-06-12,18.42998506869585,18.45225297882981,18.192466356826383,18.207311630249023
2020-06-15,18.244423099399274,18.400295636338786,18.185043422404025,18.38545036315918
2020-06-16,18.511634826660156,18.52647868609954,18.207313764440656,18.511634826660156
2020-06-17,18.511631798595175,18.59327796718818,18.47451861675915,18.57917594909668
2020-06-18,18.57101412735453,18.608125898770197,18.42256421024521,18.48936653137207
2020-06-19,18.53390246956759,18.608127434247034,18.504213333129883,18.504213333129883
2020-06-22,18.53761247743013,18.58585891157554,18.50421131774843,18.526477813720703
2020-06-23,18.578431604371143,18.615543365478516,18.526473156808713,18.615543365478516
